created,tweet_text
Mon Nov 07 14:39:26 +0000 2022,"RT @hilo5103: @kiwoomlove_iz ㄹㅇ 1루수 이지영
2루수 김재웅
3루수 이용규
유격수 푸이그
좌익수 이승호
우익수 김시앙
중견수 최원태
포수 이정후
선발투수 김혜성
중간투수1 송성문
중간투수2 김태진 
마무리투수 김휘집"
Mon Nov 07 14:37:49 +0000 2022,"RT @hilo5103: @kiwoomlove_iz ㄹㅇ 1루수 이지영
2루수 김재웅
3루수 이용규
유격수 푸이그
좌익수 이승호
우익수 김시앙
중견수 최원태
포수 이정후
선발투수 김혜성
중간투수1 송성문
중간투수2 김태진 
마무리투수 김휘집"
Mon Nov 07 14:34:40 +0000 2022,"RT @hilo5103: @kiwoomlove_iz ㄹㅇ 1루수 이지영
2루수 김재웅
3루수 이용규
유격수 푸이그
좌익수 이승호
우익수 김시앙
중견수 최원태
포수 이정후
선발투수 김혜성
중간투수1 송성문
중간투수2 김태진 
마무리투수 김휘집"
Mon Nov 07 14:33:02 +0000 2022,헐 근데 이지영 체력 괜찮나 풀이닝풀출장 아냐?
Mon Nov 07 14:31:35 +0000 2022,"안우진최원태김재웅김혜성신준우이정후송성문이승호등등기특뽀이들아니넨키움히어로즈의 자산이다
양현이지영등등종신큠해주세요그냥말모;;"
Mon Nov 07 14:28:56 +0000 2022,"@kiwoomlove_iz ㄹㅇ 1루수 이지영
2루수 김재웅
3루수 이용규
유격수 푸이그
좌익수 이승호
우익수 김시앙
중견수 최원태
포수 이정후
선발투수 김혜성
중간투수1 송성문
중간투수2 김태진 
마무리투수 김휘집"
Mon Nov 07 14:27:53 +0000 2022,"아 이지영이 괜히 잘하는게 아니구나
삼성팬친구 하는말이 삼성있을때 가을에 잘했다고 하네..."
Mon Nov 07 14:26:13 +0000 2022,RT @seonglangdung2: 포수인 이지영 선수님도 공 받으면서 소리가 났거나 공이 맞았으니까 가만히 계시는게 보이는데 왜...ㅇㅅㅇ
Mon Nov 07 14:23:08 +0000 2022,RT @seonglangdung2: 포수인 이지영 선수님도 공 받으면서 소리가 났거나 공이 맞았으니까 가만히 계시는게 보이는데 왜...ㅇㅅㅇ
Mon Nov 07 14:13:17 +0000 2022,"RT @Shutoutgame: 근데 기사마다 경험없다 하는데
지난 5년간
김혜성 송성문 이정후 이지영 이용규가
최정보다 포시 경ㄱㅣ수가 많음
걍5년간 포스트시즌 제일 많이 나온 선수가 김혜성 송성문임 
투수도
안우진 양현 최원태 이영준 이승호가
더…"
Mon Nov 07 14:11:30 +0000 2022,"RT @Shutoutgame: 근데 기사마다 경험없다 하는데
지난 5년간
김혜성 송성문 이정후 이지영 이용규가
최정보다 포시 경ㄱㅣ수가 많음
걍5년간 포스트시즌 제일 많이 나온 선수가 김혜성 송성문임 
투수도
안우진 양현 최원태 이영준 이승호가
더…"
Mon Nov 07 14:09:58 +0000 2022,"RT @Shutoutgame: 근데 기사마다 경험없다 하는데
지난 5년간
김혜성 송성문 이정후 이지영 이용규가
최정보다 포시 경ㄱㅣ수가 많음
걍5년간 포스트시즌 제일 많이 나온 선수가 김혜성 송성문임 
투수도
안우진 양현 최원태 이영준 이승호가
더…"
Mon Nov 07 14:08:06 +0000 2022,포수인 이지영 선수님도 공 받으면서 소리가 났거나 공이 맞았으니까 가만히 계시는게 보이는데 왜...ㅇㅅㅇ https://t.co/a1CRLiS79J
Mon Nov 07 14:07:29 +0000 2022,"RT @Shutoutgame: 근데 기사마다 경험없다 하는데
지난 5년간
김혜성 송성문 이정후 이지영 이용규가
최정보다 포시 경ㄱㅣ수가 많음
걍5년간 포스트시즌 제일 많이 나온 선수가 김혜성 송성문임 
투수도
안우진 양현 최원태 이영준 이승호가
더…"
Mon Nov 07 14:02:43 +0000 2022,"정후 좌중간가르기쇼봐서 만족합니댕
기몌성 안타도.. 송성문안타도..
김태진 이지영은 그냥 종신큠
우리팀이 절대 못해서 진게 아니라는거"
Mon Nov 07 13:47:52 +0000 2022,RT @kuma_shiki_: ㅋㅋㅌㅌㅌㅋㅌㅌㅌㅋㅋ이지영 빵야 ㅋㅌㅌㅌㅌㅋㅋㅌㅌㅋㅌㅋㅌㅌㅋㅋㅋㅋᩚ https://t.co/111oE1KTqh
Mon Nov 07 13:39:47 +0000 2022,"RT @winsun_27: 태진 어어어 제가 잡을께요
지영 어 그래 ^_^
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 둘이 귀여워서 😄
#키움히어로즈
 #김태진 #이지영 https://t.co/WefzdMEQus"
Mon Nov 07 13:37:27 +0000 2022,"살면서 찌질하고 가진거 없는 전남친 한남새끼가
나보고 ""평강공주""같다고 지랄함ㅎㅎ
이지영 강사 평강공주 한남 댓글보니까 생각남
현애인은 나보고 '호두까기인형'에 나오는 공주라고 했는데, 호두까기 인형에 공주… https://t.co/6jhbQGcII8"
Mon Nov 07 13:20:19 +0000 2022,"RT @uhahuh_0505: 이지영 주요 이력
- 삼성 라이온즈 한국시리즈 우승 기여
- 넥센 히어로즈 한국시리즈 준우승 일조
- 키움 히어로즈 한국시리즈 준우승 기여

ㄴ 두번째가 이상한데요"
Mon Nov 07 13:14:51 +0000 2022,"RT @08heroesrecord: 221107 #키움히어로즈 선발 라인업

1번 김준완(좌익수)
2번 전병우(지명타자)
3번 이정후(중견수)
4번 푸이그(우익수)
5번 김태진(1루수)
6번 이지영(포수)
7번 송성문(3루수)
8번 신준우(유격수)…"
Mon Nov 07 13:14:46 +0000 2022,"키움 너넨 오늘 최고였어. 특히 최원태 맘에 안 담아뒀으면 좋겠어ㅠ최원태 때문에 이긴 경기가 더 많으니까 안우진 오늘 최고였어.김준완,전병우,이정후,푸이그,김태진,이지영,송성문,신준우,김혜성 다들 몸도 안… https://t.co/VmN9wWiDra"
Mon Nov 07 13:12:22 +0000 2022,"RT @uhahuh_0505: 이지영 주요 이력
- 삼성 라이온즈 한국시리즈 우승 기여
- 넥센 히어로즈 한국시리즈 준우승 일조
- 키움 히어로즈 한국시리즈 준우승 기여

ㄴ 두번째가 이상한데요"
Mon Nov 07 13:08:33 +0000 2022,"RT @Shutoutgame: 근데 기사마다 경험없다 하는데
지난 5년간
김혜성 송성문 이정후 이지영 이용규가
최정보다 포시 경ㄱㅣ수가 많음
걍5년간 포스트시즌 제일 많이 나온 선수가 김혜성 송성문임 
투수도
안우진 양현 최원태 이영준 이승호가
더…"
Mon Nov 07 12:58:20 +0000 2022,"RT @jhpae117: 7일 인천 한국시리즈 5차전 키움 선발 라인업

김준완 좌
전병우 지
이정후 중
푸이그 우
김태진 1
이지영 포
송성문 3
신준우 유
김혜성 2

선발투수 안우진입니다. 오늘 미출장은 애플러 이승호"
Mon Nov 07 12:58:15 +0000 2022,RT @wontae20_: 이지영 무물에 이런 질문하는 투수 최원태 어덯게라고 오타난 것도 최원태 같음.. https://t.co/pQL30JW5nN
Mon Nov 07 12:56:47 +0000 2022,김강민 상대 3구는 최원태 의지였는지 이지영 싸인이었는지 벤치 싸인이었는지 모르겠지만 한참 잘못된 선택이었음 1구 2구도 안맞은게 기적이지
Mon Nov 07 12:56:38 +0000 2022,이지영은 최악을 피해가는 볼배합을 못 하네.
Mon Nov 07 12:51:00 +0000 2022,"RT @Shutoutgame: 근데 기사마다 경험없다 하는데
지난 5년간
김혜성 송성문 이정후 이지영 이용규가
최정보다 포시 경ㄱㅣ수가 많음
걍5년간 포스트시즌 제일 많이 나온 선수가 김혜성 송성문임 
투수도
안우진 양현 최원태 이영준 이승호가
더…"
Mon Nov 07 12:49:19 +0000 2022,"RT @uhahuh_0505: 이지영 주요 이력
- 삼성 라이온즈 한국시리즈 우승 기여
- 넥센 히어로즈 한국시리즈 준우승 일조
- 키움 히어로즈 한국시리즈 준우승 기여

ㄴ 두번째가 이상한데요"
Mon Nov 07 12:34:17 +0000 2022,이지영 진심 빡쳣음 지금
Mon Nov 07 12:32:01 +0000 2022,"RT @uhahuh_0505: 이지영 주요 이력
- 삼성 라이온즈 한국시리즈 우승 기여
- 넥센 히어로즈 한국시리즈 준우승 일조
- 키움 히어로즈 한국시리즈 준우승 기여

ㄴ 두번째가 이상한데요"
Mon Nov 07 12:25:53 +0000 2022,"RT @uhahuh_0505: 이지영 주요 이력
- 삼성 라이온즈 한국시리즈 우승 기여
- 넥센 히어로즈 한국시리즈 준우승 일조
- 키움 히어로즈 한국시리즈 준우승 기여

ㄴ 두번째가 이상한데요"
Mon Nov 07 12:06:36 +0000 2022,"RT @uhahuh_0505: 이지영 주요 이력
- 삼성 라이온즈 한국시리즈 우승 기여
- 넥센 히어로즈 한국시리즈 준우승 일조
- 키움 히어로즈 한국시리즈 준우승 기여

ㄴ 두번째가 이상한데요"
Mon Nov 07 12:05:34 +0000 2022,RT @uhahuh_0505: 김태진 이지영 타구 세 개가 유격수 위로 향한건 오늘의 가장 큰 불운이다
Mon Nov 07 12:05:11 +0000 2022,"RT @uhahuh_0505: 이지영 주요 이력
- 삼성 라이온즈 한국시리즈 우승 기여
- 넥센 히어로즈 한국시리즈 준우승 일조
- 키움 히어로즈 한국시리즈 준우승 기여

ㄴ 두번째가 이상한데요"
Mon Nov 07 12:05:08 +0000 2022,"와 이지영 잘 쳤는데 
와 박성한 저걸 잡네 

오늘 유격이 타구 필사적으로 다 잡아냄"
Mon Nov 07 12:05:07 +0000 2022,김태진 이지영 타구 세 개가 유격수 위로 향한건 오늘의 가장 큰 불운이다
Mon Nov 07 12:04:43 +0000 2022,세상이 이지영을 억까한다
Mon Nov 07 12:04:03 +0000 2022,난 평소에 큰거 바라는 사람이 아닌데 이지영이 홈런 쳤으면 좋겠다
Mon Nov 07 12:02:38 +0000 2022,"RT @uhahuh_0505: 이지영 주요 이력
- 삼성 라이온즈 한국시리즈 우승 기여
- 넥센 히어로즈 한국시리즈 준우승 일조
- 키움 히어로즈 한국시리즈 준우승 기여

ㄴ 두번째가 이상한데요"
Mon Nov 07 11:57:37 +0000 2022,"⚾️ 포스트 시즌과 한국시리즈 내내 내 마음의 MVP는...
이지영 포수!!!!
큠정 진짜 고마워 😭"
Mon Nov 07 11:57:04 +0000 2022,"RT @uhahuh_0505: 이지영 주요 이력
- 삼성 라이온즈 한국시리즈 우승 기여
- 넥센 히어로즈 한국시리즈 준우승 일조
- 키움 히어로즈 한국시리즈 준우승 기여

ㄴ 두번째가 이상한데요"
Mon Nov 07 11:54:27 +0000 2022,이지영 최고야ㅜㅜ~
Mon Nov 07 11:54:07 +0000 2022,이지영🫶
Mon Nov 07 11:53:57 +0000 2022,이지영 사주세요
Mon Nov 07 11:52:39 +0000 2022,RT @We_will_win329: 이지영 강사가 독기있게 살다가 죽을뻔 했잖아..하루 3시간씩 자면서 공부하고 연구하고 강의하고 맹장 터졌는데 진통제 먹고 버티다가 패혈증으로 생사를 넘나들고 이제는 수험생들한테 하루 6시간 이상 꼭 자라고 함
Mon Nov 07 11:50:29 +0000 2022,"RT @Neo_Heroes: 김동헌 피셜 ""사람 피가 어떻게 푸른색이니""
이지영 ""사람의 피가 어떻게 파란색이겠습니까"" 2탄 나옴 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ https://t.co/VOeQxBELE7"
Mon Nov 07 11:49:21 +0000 2022,"RT @jhpae117: 7일 인천 한국시리즈 5차전 키움 선발 라인업

김준완 좌
전병우 지
이정후 중
푸이그 우
김태진 1
이지영 포
송성문 3
신준우 유
김혜성 2

선발투수 안우진입니다. 오늘 미출장은 애플러 이승호"
Mon Nov 07 11:49:06 +0000 2022,"RT @uhahuh_0505: 이지영 주요 이력
- 삼성 라이온즈 한국시리즈 우승 기여
- 넥센 히어로즈 한국시리즈 준우승 일조
- 키움 히어로즈 한국시리즈 준우승 기여

ㄴ 두번째가 이상한데요"
Mon Nov 07 11:48:44 +0000 2022,"RT @Shutoutgame: 근데 기사마다 경험없다 하는데
지난 5년간
김혜성 송성문 이정후 이지영 이용규가
최정보다 포시 경ㄱㅣ수가 많음
걍5년간 포스트시즌 제일 많이 나온 선수가 김혜성 송성문임 
투수도
안우진 양현 최원태 이영준 이승호가
더…"
Mon Nov 07 11:45:41 +0000 2022,"RT @uhahuh_0505: 이지영 주요 이력
- 삼성 라이온즈 한국시리즈 우승 기여
- 넥센 히어로즈 한국시리즈 준우승 일조
- 키움 히어로즈 한국시리즈 준우승 기여

ㄴ 두번째가 이상한데요"
Mon Nov 07 11:45:03 +0000 2022,"RT @uhahuh_0505: 이지영 주요 이력
- 삼성 라이온즈 한국시리즈 우승 기여
- 넥센 히어로즈 한국시리즈 준우승 일조
- 키움 히어로즈 한국시리즈 준우승 기여

ㄴ 두번째가 이상한데요"
Mon Nov 07 11:44:37 +0000 2022,"RT @uhahuh_0505: 이지영 주요 이력
- 삼성 라이온즈 한국시리즈 우승 기여
- 넥센 히어로즈 한국시리즈 준우승 일조
- 키움 히어로즈 한국시리즈 준우승 기여

ㄴ 두번째가 이상한데요"
Mon Nov 07 11:41:31 +0000 2022,"RT @uhahuh_0505: 이지영 주요 이력
- 삼성 라이온즈 한국시리즈 우승 기여
- 넥센 히어로즈 한국시리즈 준우승 일조
- 키움 히어로즈 한국시리즈 준우승 기여

ㄴ 두번째가 이상한데요"
Mon Nov 07 11:39:57 +0000 2022,"RT @uhahuh_0505: 이지영 주요 이력
- 삼성 라이온즈 한국시리즈 우승 기여
- 넥센 히어로즈 한국시리즈 준우승 일조
- 키움 히어로즈 한국시리즈 준우승 기여

ㄴ 두번째가 이상한데요"
Mon Nov 07 11:39:00 +0000 2022,아니 근데 투수도 투수인데 이지영은 대체 언제 쉼.......
Mon Nov 07 11:35:07 +0000 2022,"RT @Shutoutgame: 근데 기사마다 경험없다 하는데
지난 5년간
김혜성 송성문 이정후 이지영 이용규가
최정보다 포시 경ㄱㅣ수가 많음
걍5년간 포스트시즌 제일 많이 나온 선수가 김혜성 송성문임 
투수도
안우진 양현 최원태 이영준 이승호가
더…"
Mon Nov 07 11:27:18 +0000 2022,"RT @uhahuh_0505: 이지영 주요 이력
- 삼성 라이온즈 한국시리즈 우승 기여
- 넥센 히어로즈 한국시리즈 준우승 일조
- 키움 히어로즈 한국시리즈 준우승 기여

ㄴ 두번째가 이상한데요"
Mon Nov 07 11:26:08 +0000 2022,"RT @uhahuh_0505: 이지영 주요 이력
- 삼성 라이온즈 한국시리즈 우승 기여
- 넥센 히어로즈 한국시리즈 준우승 일조
- 키움 히어로즈 한국시리즈 준우승 기여

ㄴ 두번째가 이상한데요"
Mon Nov 07 11:23:26 +0000 2022,"RT @uhahuh_0505: 이지영 주요 이력
- 삼성 라이온즈 한국시리즈 우승 기여
- 넥센 히어로즈 한국시리즈 준우승 일조
- 키움 히어로즈 한국시리즈 준우승 기여

ㄴ 두번째가 이상한데요"
Mon Nov 07 11:20:56 +0000 2022,"RT @uhahuh_0505: 이지영 주요 이력
- 삼성 라이온즈 한국시리즈 우승 기여
- 넥센 히어로즈 한국시리즈 준우승 일조
- 키움 히어로즈 한국시리즈 준우승 기여

ㄴ 두번째가 이상한데요"
Mon Nov 07 11:20:02 +0000 2022,"RT @uhahuh_0505: 이지영 주요 이력
- 삼성 라이온즈 한국시리즈 우승 기여
- 넥센 히어로즈 한국시리즈 준우승 일조
- 키움 히어로즈 한국시리즈 준우승 기여

ㄴ 두번째가 이상한데요"
Mon Nov 07 11:19:18 +0000 2022,"RT @uhahuh_0505: 이지영 주요 이력
- 삼성 라이온즈 한국시리즈 우승 기여
- 넥센 히어로즈 한국시리즈 준우승 일조
- 키움 히어로즈 한국시리즈 준우승 기여

ㄴ 두번째가 이상한데요"
Mon Nov 07 11:19:02 +0000 2022,RT @hrsgng: 뜬금없는데 이지영타격폼 저렇게멀뚱히서잇는거 좀 무서운거같음
Mon Nov 07 11:18:58 +0000 2022,"RT @uhahuh_0505: 이지영 주요 이력
- 삼성 라이온즈 한국시리즈 우승 기여
- 넥센 히어로즈 한국시리즈 준우승 일조
- 키움 히어로즈 한국시리즈 준우승 기여

ㄴ 두번째가 이상한데요"
Mon Nov 07 11:17:20 +0000 2022,"현돌모? 현자의 돌 모의고사와 이지영 샤모 
끝

사탐 괜찮은 사설 모고 추천받아요 https://t.co/wMqirWaYbx"
Mon Nov 07 11:12:07 +0000 2022,"RT @wave3x21: 이승호 진짜 졸라 귀엽다..
저 2019 이승호가 
이지영 인스타 라이브에서 저 댓글
열심히 달았다는 것도 웃긴데
자기도 보고싶으니까 댓글 그만달라고 말한
이지영도 졸라 웃김 https://t.co/zA3bb0gulH"
Mon Nov 07 11:09:40 +0000 2022,"RT @Shutoutgame: 근데 기사마다 경험없다 하는데
지난 5년간
김혜성 송성문 이정후 이지영 이용규가
최정보다 포시 경ㄱㅣ수가 많음
걍5년간 포스트시즌 제일 많이 나온 선수가 김혜성 송성문임 
투수도
안우진 양현 최원태 이영준 이승호가
더…"
Mon Nov 07 11:08:37 +0000 2022,RT @hrsgng: 뜬금없는데 이지영타격폼 저렇게멀뚱히서잇는거 좀 무서운거같음
Mon Nov 07 11:05:21 +0000 2022,"RT @uhahuh_0505: 이지영 주요 이력
- 삼성 라이온즈 한국시리즈 우승 기여
- 넥센 히어로즈 한국시리즈 준우승 일조
- 키움 히어로즈 한국시리즈 준우승 기여

ㄴ 두번째가 이상한데요"
Mon Nov 07 11:04:50 +0000 2022,"RT @Shutoutgame: 근데 기사마다 경험없다 하는데
지난 5년간
김혜성 송성문 이정후 이지영 이용규가
최정보다 포시 경ㄱㅣ수가 많음
걍5년간 포스트시즌 제일 많이 나온 선수가 김혜성 송성문임 
투수도
안우진 양현 최원태 이영준 이승호가
더…"
Mon Nov 07 11:00:38 +0000 2022,"RT @jhpae117: 7일 인천 한국시리즈 5차전 키움 선발 라인업

김준완 좌
전병우 지
이정후 중
푸이그 우
김태진 1
이지영 포
송성문 3
신준우 유
김혜성 2

선발투수 안우진입니다. 오늘 미출장은 애플러 이승호"
Mon Nov 07 10:57:54 +0000 2022,"RT @Filianore_arks: (한) 추가
메테이온(유영): 오로라
쿠루루(윤아영): 블랙나이트
이젤(이지영): 애쉬락
메나고(방연지): 히비스커스

*쿠루루 성우분이랑 리세 성우분은 같은분이십니다!(바뀌기 전 후 다)"
Mon Nov 07 10:57:22 +0000 2022,"RT @uhahuh_0505: 이지영 주요 이력
- 삼성 라이온즈 한국시리즈 우승 기여
- 넥센 히어로즈 한국시리즈 준우승 일조
- 키움 히어로즈 한국시리즈 준우승 기여

ㄴ 두번째가 이상한데요"
Mon Nov 07 10:57:08 +0000 2022,"RT @uhahuh_0505: 이지영 주요 이력
- 삼성 라이온즈 한국시리즈 우승 기여
- 넥센 히어로즈 한국시리즈 준우승 일조
- 키움 히어로즈 한국시리즈 준우승 기여

ㄴ 두번째가 이상한데요"
Mon Nov 07 10:56:10 +0000 2022,"RT @uhahuh_0505: 이지영 주요 이력
- 삼성 라이온즈 한국시리즈 우승 기여
- 넥센 히어로즈 한국시리즈 준우승 일조
- 키움 히어로즈 한국시리즈 준우승 기여

ㄴ 두번째가 이상한데요"
Mon Nov 07 10:55:43 +0000 2022,RT @stove_tteugeowo: 이지영이 우리 팀 포수야...........🥲🥲 https://t.co/epqZnhTgP2
Mon Nov 07 10:55:27 +0000 2022,"RT @uhahuh_0505: 이지영 주요 이력
- 삼성 라이온즈 한국시리즈 우승 기여
- 넥센 히어로즈 한국시리즈 준우승 일조
- 키움 히어로즈 한국시리즈 준우승 기여

ㄴ 두번째가 이상한데요"
Mon Nov 07 10:54:51 +0000 2022,"RT @uhahuh_0505: 이지영 주요 이력
- 삼성 라이온즈 한국시리즈 우승 기여
- 넥센 히어로즈 한국시리즈 준우승 일조
- 키움 히어로즈 한국시리즈 준우승 기여

ㄴ 두번째가 이상한데요"
Mon Nov 07 10:54:45 +0000 2022,"RT @uhahuh_0505: 이지영 주요 이력
- 삼성 라이온즈 한국시리즈 우승 기여
- 넥센 히어로즈 한국시리즈 준우승 일조
- 키움 히어로즈 한국시리즈 준우승 기여

ㄴ 두번째가 이상한데요"
Mon Nov 07 10:53:47 +0000 2022,RT @divetothebelow: 눈만 들면 이지영 타석같네
Mon Nov 07 10:53:42 +0000 2022,"RT @Shutoutgame: 누가 뭐래도 이번 가을 야구 MVP
가을 야구에서 벌써 106이닝 수비를 소화중인 왕조포수👓
이지영이 없었다면 우승을 꿈꾸지도 못했을거야

221104 https://t.co/Jm8downHZR"
Mon Nov 07 10:53:21 +0000 2022,RT @hrsgng: 뜬금없는데 이지영타격폼 저렇게멀뚱히서잇는거 좀 무서운거같음
Mon Nov 07 10:52:41 +0000 2022,뜬금없는데 이지영타격폼 저렇게멀뚱히서잇는거 좀 무서운거같음
Mon Nov 07 10:52:35 +0000 2022,이지영 우리팀에서 제일 우승 많이 해본 선수라는 것을 뼈저리게 느끼고있음
Mon Nov 07 10:52:14 +0000 2022,근데 이지영 보면 볼수록 김신영 닮음 ...  기분탓인가
Mon Nov 07 10:52:12 +0000 2022,히어로즈의 안방마님 이지영안타
Mon Nov 07 10:51:31 +0000 2022,이지영의 코시 mvp를 기원합니다
Mon Nov 07 10:51:13 +0000 2022,눈만 들면 이지영 타석같네
Mon Nov 07 10:51:12 +0000 2022,이지영 코시에서만큼은 양의지가 부럽지 않다
Mon Nov 07 10:51:10 +0000 2022,안경포수 가자 이지영 가자
Mon Nov 07 10:50:14 +0000 2022,"RT @uhahuh_0505: 이지영 주요 이력
- 삼성 라이온즈 한국시리즈 우승 기여
- 넥센 히어로즈 한국시리즈 준우승 일조
- 키움 히어로즈 한국시리즈 준우승 기여

ㄴ 두번째가 이상한데요"
Mon Nov 07 10:49:22 +0000 2022,"RT @uhahuh_0505: 이지영 주요 이력
- 삼성 라이온즈 한국시리즈 우승 기여
- 넥센 히어로즈 한국시리즈 준우승 일조
- 키움 히어로즈 한국시리즈 준우승 기여

ㄴ 두번째가 이상한데요"
Mon Nov 07 10:48:07 +0000 2022,푸이그 내보내면 뭐할건데 그다음 김태진이고 그다음 이지영이고 그다음 송성문인데 뭐 어쩔거냐고
Mon Nov 07 10:47:53 +0000 2022,김태진 안타 치고 만루 만든 다음 이지영이 밀어내기 하는 상상..
Mon Nov 07 10:46:54 +0000 2022,"이정후푸이그김태진이지영 
이 타순이 너무좋다;"
Mon Nov 07 10:43:42 +0000 2022,가능하면 길게 가야 한다 바꿔야겠다면 이지영한테 허락받고 바꿔라
Mon Nov 07 10:40:36 +0000 2022,"RT @uhahuh_0505: 이지영 주요 이력
- 삼성 라이온즈 한국시리즈 우승 기여
- 넥센 히어로즈 한국시리즈 준우승 일조
- 키움 히어로즈 한국시리즈 준우승 기여

ㄴ 두번째가 이상한데요"
Mon Nov 07 10:40:23 +0000 2022,"RT @uhahuh_0505: 이지영 주요 이력
- 삼성 라이온즈 한국시리즈 우승 기여
- 넥센 히어로즈 한국시리즈 준우승 일조
- 키움 히어로즈 한국시리즈 준우승 기여

ㄴ 두번째가 이상한데요"
Mon Nov 07 10:39:31 +0000 2022,"RT @uhahuh_0505: 이지영 주요 이력
- 삼성 라이온즈 한국시리즈 우승 기여
- 넥센 히어로즈 한국시리즈 준우승 일조
- 키움 히어로즈 한국시리즈 준우승 기여

ㄴ 두번째가 이상한데요"
Mon Nov 07 10:38:44 +0000 2022,이지영 잘 받았당
Mon Nov 07 10:38:38 +0000 2022,"RT @uhahuh_0505: 이지영 주요 이력
- 삼성 라이온즈 한국시리즈 우승 기여
- 넥센 히어로즈 한국시리즈 준우승 일조
- 키움 히어로즈 한국시리즈 준우승 기여

ㄴ 두번째가 이상한데요"
Mon Nov 07 10:36:35 +0000 2022,"RT @uhahuh_0505: 이지영 주요 이력
- 삼성 라이온즈 한국시리즈 우승 기여
- 넥센 히어로즈 한국시리즈 준우승 일조
- 키움 히어로즈 한국시리즈 준우승 기여

ㄴ 두번째가 이상한데요"
Mon Nov 07 10:36:28 +0000 2022,"RT @uhahuh_0505: 이지영 주요 이력
- 삼성 라이온즈 한국시리즈 우승 기여
- 넥센 히어로즈 한국시리즈 준우승 일조
- 키움 히어로즈 한국시리즈 준우승 기여

ㄴ 두번째가 이상한데요"
Mon Nov 07 10:34:55 +0000 2022,"RT @mond_held: 이지영
키움 히어로즈
2019.10.14 문학
2022.11.2 문학 https://t.co/FCeFeAjB0O"
Mon Nov 07 10:34:21 +0000 2022,"RT @uhahuh_0505: 이지영 주요 이력
- 삼성 라이온즈 한국시리즈 우승 기여
- 넥센 히어로즈 한국시리즈 준우승 일조
- 키움 히어로즈 한국시리즈 준우승 기여

ㄴ 두번째가 이상한데요"
Mon Nov 07 10:34:17 +0000 2022,"RT @uhahuh_0505: 이지영 주요 이력
- 삼성 라이온즈 한국시리즈 우승 기여
- 넥센 히어로즈 한국시리즈 준우승 일조
- 키움 히어로즈 한국시리즈 준우승 기여

ㄴ 두번째가 이상한데요"
Mon Nov 07 10:34:06 +0000 2022,"RT @uhahuh_0505: 이지영 주요 이력
- 삼성 라이온즈 한국시리즈 우승 기여
- 넥센 히어로즈 한국시리즈 준우승 일조
- 키움 히어로즈 한국시리즈 준우승 기여

ㄴ 두번째가 이상한데요"
Mon Nov 07 10:33:44 +0000 2022,"RT @uhahuh_0505: 이지영 주요 이력
- 삼성 라이온즈 한국시리즈 우승 기여
- 넥센 히어로즈 한국시리즈 준우승 일조
- 키움 히어로즈 한국시리즈 준우승 기여

ㄴ 두번째가 이상한데요"
Mon Nov 07 10:33:11 +0000 2022,"RT @uhahuh_0505: 이지영 주요 이력
- 삼성 라이온즈 한국시리즈 우승 기여
- 넥센 히어로즈 한국시리즈 준우승 일조
- 키움 히어로즈 한국시리즈 준우승 기여

ㄴ 두번째가 이상한데요"
Mon Nov 07 10:30:41 +0000 2022,"RT @uhahuh_0505: 이지영 주요 이력
- 삼성 라이온즈 한국시리즈 우승 기여
- 넥센 히어로즈 한국시리즈 준우승 일조
- 키움 히어로즈 한국시리즈 준우승 기여

ㄴ 두번째가 이상한데요"
Mon Nov 07 10:30:12 +0000 2022,"RT @uhahuh_0505: 이지영 주요 이력
- 삼성 라이온즈 한국시리즈 우승 기여
- 넥센 히어로즈 한국시리즈 준우승 일조
- 키움 히어로즈 한국시리즈 준우승 기여

ㄴ 두번째가 이상한데요"
Mon Nov 07 10:30:00 +0000 2022,"RT @Shutoutgame: 누가 뭐래도 이번 가을 야구 MVP
가을 야구에서 벌써 106이닝 수비를 소화중인 왕조포수👓
이지영이 없었다면 우승을 꿈꾸지도 못했을거야

221104 https://t.co/Jm8downHZR"
Mon Nov 07 10:29:46 +0000 2022,"RT @Shutoutgame: 누가 뭐래도 이번 가을 야구 MVP
가을 야구에서 벌써 106이닝 수비를 소화중인 왕조포수👓
이지영이 없었다면 우승을 꿈꾸지도 못했을거야

221104 https://t.co/Jm8downHZR"
Mon Nov 07 10:29:43 +0000 2022,"RT @Shutoutgame: 누가 뭐래도 이번 가을 야구 MVP
가을 야구에서 벌써 106이닝 수비를 소화중인 왕조포수👓
이지영이 없었다면 우승을 꿈꾸지도 못했을거야

221104 https://t.co/Jm8downHZR"
Mon Nov 07 10:29:40 +0000 2022,"RT @uhahuh_0505: 이지영 주요 이력
- 삼성 라이온즈 한국시리즈 우승 기여
- 넥센 히어로즈 한국시리즈 준우승 일조
- 키움 히어로즈 한국시리즈 준우승 기여

ㄴ 두번째가 이상한데요"
Mon Nov 07 10:29:18 +0000 2022,"RT @uhahuh_0505: 이지영 주요 이력
- 삼성 라이온즈 한국시리즈 우승 기여
- 넥센 히어로즈 한국시리즈 준우승 일조
- 키움 히어로즈 한국시리즈 준우승 기여

ㄴ 두번째가 이상한데요"
